title,date_or_period,author_or_creator,description_or_abstract,url_to_original_object,manuscript_id_or_shelfmark,material,dimensions,trove_category,trove_record_type,trove_id,trove_url
RISING OF ARMENIANS ATROCITIES TO BE AVENGED. ALLIES TO BE JOINED.,1915-10-20,,It is reported from Petrograd that Armenians resident outside Turkey have determined to institute a general rising of their follow-countrymen to avenge the,https://nla.gov.au/nla.news-article75153760?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,75153760,https://nla.gov.au/nla.news-article75153760?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"PLANNED BY GREECE. THE TELLINI MASSACRE. A STARTING REPORT. London,Sept. 2.",1923-09-07,,"The ""correspondent of the Dally Chronicle at Rome says that, according to evidence collected on the spot by the Italian Consul at Valona, the",https://nla.gov.au/nla.news-article216232146?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,216232146,https://nla.gov.au/nla.news-article216232146?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"WAR CLOUDS. CHANAK INCIDENTS. EXIT FROM CONSTANTINOPLE. GREEK ATROCITIES. FRENCH APPEAL TO KEMAL. (UNITED SERVICE) London, Sun.",1922-09-27,,"Mr. Ward Price, writing from Constantinople says that the apprehensions of the Greek and Armenian population have decreased as the result of",https://nla.gov.au/nla.news-article184232188?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,184232188,https://nla.gov.au/nla.news-article184232188?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"THE FALL OF ERZEROUM. WHOLESALE MASSACRE OF ARMENIANS. PETROGRAD, March 9.",1916-03-10,,"It is unofficially stated in Petrograd that of 40,000 Armenians who were in Erzeroum prior to its capture by the Russians only 16 living were found. It",https://nla.gov.au/nla.news-article1032988?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,1032988,https://nla.gov.au/nla.news-article1032988?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"Massacre of Armenians. MORE TURKISH INFAMY. MANY FOULLY WOUNDED. London, Friday.",1918-12-30,,"Advices from Turkey states that Turkish agitators in the outlying districts arc stirring up the mob against the mob against the Allies, and urging the massacre of",https://nla.gov.au/nla.news-article84285493?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,84285493,https://nla.gov.au/nla.news-article84285493?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRES OF CHRISTIANS. LATER NEWS SUPPORTS ESTIMATES. (Published in ""The Times""). LONDON, Monday.",1920-03-05,,A Constantinople advice confirms in the main the estimate of the number of Christians massacred by the Turks at Called recently. It is stated that,https://nla.gov.au/nla.news-article95365939?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,95365939,https://nla.gov.au/nla.news-article95365939?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
THE HUN'S GLORIOUS ALLY! UNSPEAKABLE TURK AT WORK. MASSACRE OF ARMENIANS.,1915-01-15,,"A messacro of Armenians by Turks between Lake Van and the town of Urfa, is reported Many Christian at Azerbaijan. North-West Persia. and Alshkert",https://nla.gov.au/nla.news-article73914489?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,73914489,https://nla.gov.au/nla.news-article73914489?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"SAVING THE ARMENIANS. TURKEY'S POWER GONE. POLICY OF DISORDER AND MASSACRE. London, Tuesday Night.",1918-11-21,,"Lo[?]l Robert Cecil, in the House of Commons, said the armistice provided for the release of all imprisoned and interned Armenians.",https://nla.gov.au/nla.news-article80717726?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,80717726,https://nla.gov.au/nla.news-article80717726?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKS IN HIS TRUE COLORS. MASSACRES IN ARMENIA. WOMEN CARRIED OFF. LONDON, Monday.",1915-05-18,,The Times correspondent at Cairo states that the Armenians at Zeitung have risen. engaging two divisions of Turkish reserves.,https://nla.gov.au/nla.news-article119917550?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,119917550,https://nla.gov.au/nla.news-article119917550?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
No title,1915-10-16,,The newspapers of to-day are as lurid with reports of Armenian massacres as they were twelve months ago with Belgian atrocities. But there is this difference.,https://nla.gov.au/nla.news-article154916696?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,154916696,https://nla.gov.au/nla.news-article154916696?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. SHOT DOWN IN COLD BLOOD. WOMEN VIOLATED. LONDON, Thursday.",1915-10-01,,"The Cairo correspondent of the ""Times"" sends details of the atrocities practised on the Armenians, which reveal, nauseating and appalling",https://nla.gov.au/nla.news-article191033664?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,191033664,https://nla.gov.au/nla.news-article191033664?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ATROCITIES PICTURED HIDEOUS SCENES ON SCREES. (Published in ""The Times."") LONDON, January 19.",1920-01-28,,"Despise the protest made by the police, the Home Office has passed the startling film, ""An Auction of Souls,"" which the League of Nations Union is producing at",https://nla.gov.au/nla.news-article106499128?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,106499128,https://nla.gov.au/nla.news-article106499128?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF FRENCH SOLDIERS. TREACHEROUSLY ATTACKED IN RAVINE. LONDON, May 1.",1920-05-03,,"The Beyrout (Syria) correspondent of the ""Daily Express"" states that Armenians who have reached there from Urfa (east of Syria) give details of the",https://nla.gov.au/nla.news-article11471456?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,11471456,https://nla.gov.au/nla.news-article11471456?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRES IN ARMENIA. VICTIES COMPELLED TO DIG THEIR OWN GRAVES. ATHENS, August 1.",1915-08-07,,Ghastly details have been received of the mass[?] by Turks in Armenia. Six hundred Armenians at Mar[?] were accused of con[?]caling arms. They,https://nla.gov.au/nla.news-article69400203?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,69400203,https://nla.gov.au/nla.news-article69400203?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKEY. RELEASE OF ARMENIANS. A POLICY OF MASSACRE. London, Nov. 20.",1918-11-21,,Lord Robert Cecil (the Assistant Secretary of State for Foreign Affairs) said in the House of Commons last evening that the armistice provided for the release of all,https://nla.gov.au/nla.news-article27496639?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,27496639,https://nla.gov.au/nla.news-article27496639?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"THE HORRORS OF SMYRNA. Greek Reports of Atrocities. Men, Women and Children Burnt Alive. ATHENS, Saturday.",1922-09-18,,Refugees who have arrived in Mytilene from Smyrna state a reign of terror prevails there. The Turks are despoiling the,https://nla.gov.au/nla.news-article193475541?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,193475541,https://nla.gov.au/nla.news-article193475541?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKEY. HODEIDA INCIDENT SETTLED. A MASSACRE OF ARMENIANS. ROME, January 12.",1915-01-15,,"It is officially announced that the Hodeida incident has been settled. PETROGRAD, January 13. The Turks and K[?]rds have reached",https://nla.gov.au/nla.news-article150939366?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,150939366,https://nla.gov.au/nla.news-article150939366?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
EXTERMINATION GERMANS AND THE ARMENIANS TERRIBLE TALE OF MASSACRE. PARIS. Friday.,1916-07-22,,"Mr. Balof, Red Cross commissioner [?] Armenia, reports that he visited 45 villages around Trebizond. Out of 8343 pre-war inhabitants the",https://nla.gov.au/nla.news-article109940773?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,109940773,https://nla.gov.au/nla.news-article109940773?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
WAR TALKS. No. 6. PAIN.,1915-10-01,,"If God permits war for religious ends, why the Belgian atrocities, or Armenian massacres? Why so much seemingly unnecessary",https://nla.gov.au/nla.news-article93796479?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,93796479,https://nla.gov.au/nla.news-article93796479?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"""TURKEY FOR THE TURKS"" A Remarkable Yarn. WHOLESALE MASSACRES FORETOLD. LONDON, August 6.",1915-08-07,,"A message from Athens says that it is reported that Enver Pasha, discussing with diplomatists the massacres of Christians, said: ""Our policy is Turkey",https://nla.gov.au/nla.news-article80917429?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,80917429,https://nla.gov.au/nla.news-article80917429?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF ARMENIANS. OVER 1,000,000 SLAUGHTERED POPULAR FEELING AROUSED Amsterdam, Saturday Night.",1916-04-17,,"The ""Tyid's"" Cologne correspondent states that the Catholic authorities' advices from a Catholic mission confirm that the Turks murdered",https://nla.gov.au/nla.news-article84060889?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,84060889,https://nla.gov.au/nla.news-article84060889?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRES IN THE EAST. GERMANS AND TURKS TO BE TRIED PARIS, February 22.",1919-02-26,,General D'Esp[?] has ordered Liman von Sanders to be tried for orderin[?] the massacres of Ar[?] and S[?] during the war. Three Turkish officials will,https://nla.gov.au/nla.news-article53901578?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,53901578,https://nla.gov.au/nla.news-article53901578?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
Tales of Horror. PLAGUES AND MASSACRES. SYRIA'S PLACE IN THE WAR. SHADOW OF THE GALLOWS.,1916-09-14,,Turkey is not only at war against the Allies—it is at war with itself. Newspapers printed in Syria say that whilst plagues are devastating the,https://nla.gov.au/nla.news-article120980419?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,120980419,https://nla.gov.au/nla.news-article120980419?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ARMENIA. TURKISH ATROCITIES. STORY PF GERMAN TEACHERS. NEW YORK, September 19.",1916-09-23,,"The most harbours and revotling story published of the Turkish atrocities against the Armenians has been printed in the ""New York Times,"" which is in possession",https://nla.gov.au/nla.news-article69798666?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,69798666,https://nla.gov.au/nla.news-article69798666?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"REBELS SENTENCED. CASEMENTS TRIAL HEAVY ARTILLERY. TURKISH ATROCITIES. WHAT SPAIN SAYS. London, May 4.",1916-05-06,,"Mr. Asquith announced that besides the three rebel leaders who were shot, three others were sentenced to three years' imprisonment.",https://nla.gov.au/nla.news-article142548483?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,142548483,https://nla.gov.au/nla.news-article142548483?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
SITUATION IN TURKEY. OCCUPATION OF CONSTANTINOPLE. TURKISH CABINET RESIGNS. THE MASSACRES IN CILICIA.,1920-03-10,,"LONDON, Friday.—The ""Daily Express"" explains that the Allies have decided on naval and military occupation of Constantinople.",https://nla.gov.au/nla.news-article175782603?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,175782603,https://nla.gov.au/nla.news-article175782603?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
THE BELFAST MASSACRES. Orange Brutality Without a Parallel. THE NERVOUS STRAIN ON CATHOLIC WOMEN.,1922-06-08,,"Washington, D.C., April 17.—""The Belfast massacres are to-day without a parallel in the whole world."" So declares Denis M'Cullough,",https://nla.gov.au/nla.news-article116782882?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,116782882,https://nla.gov.au/nla.news-article116782882?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH AND KURDISH ATROCITIES IN ARMENIA. INHABITANTS OF 100 VILLAGES MASSACRED. Turkish Government to be Held Responsible. London, Sunday.",1915-05-25,,"The Press Bureau states that the British, French, and Russian Governments announce that for a month the Kurds and Turkish, population",https://nla.gov.au/nla.news-article175036494?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,175036494,https://nla.gov.au/nla.news-article175036494?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"WIPING OUT THE ARMENIANS. Indescribable Turkish Atrocities. Herds of People Massacred. LONDON, Thursday.",1915-07-24,,The Turkish atrocities against the Armenians baffle description. The whole of the male population of Ditlis region were massacred. The,https://nla.gov.au/nla.news-article107497876?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,107497876,https://nla.gov.au/nla.news-article107497876?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
TALES OF HORROR PLAGUES AND MASSACRES. SYRIA'S PLACE IN THE WAR. SHADOW OF THE GALLOWS.,1916-09-01,,"""Al-Ahram,"" a newspaper printed in Arabic, at Cairo, gives some interesting particulars of the",https://nla.gov.au/nla.news-article92167320?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,92167320,https://nla.gov.au/nla.news-article92167320?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"Armenian Martyrs. MASSACRED BY THE TURKS. APPEAL TO CIVILISED WORLD, LONDON, September 12.",1915-09-15,,"The Armenians, who have suffered horrible tortures at the hands of the Turks, have [?]sued an appeal from Geneva to the civilised world, asking",https://nla.gov.au/nla.news-article200163505?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,200163505,https://nla.gov.au/nla.news-article200163505?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
Tales of Horror. PLAGUES AND MASSACRES. SYRIA'S PLACE IN THE WAR. SHADOW OF THE GALLOWS.,1916-09-14,,Turkey is not only at war against the Allies—it is at war with itself. Newspapers printed in Syria say that whilst plagues are devastating the,https://nla.gov.au/nla.news-article129635384?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,129635384,https://nla.gov.au/nla.news-article129635384?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
Tales of Horror. PLAGUES AND MASSACRES. SYRIA'S PLACE IN THE WAR. SHADOW OF THE GALLOWS.,1916-09-05,,Turkey is not only at war against the Allies—it is at war with itself. Newspapers printed in Syria say that whilst plagues are devastating the,https://nla.gov.au/nla.news-article68623766?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,68623766,https://nla.gov.au/nla.news-article68623766?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
TALES OF HORROR PLAGUES AND MASSACRES SYRIA'S PLACE IN THE WAR SHADOW OF THE GALLOWS,1916-08-20,,"Turkey is not only at war against the Allies-- it is at war with itself. Newspapers printed in Syria, which reached Sydney last week, say that",https://nla.gov.au/nla.news-article223378843?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,223378843,https://nla.gov.au/nla.news-article223378843?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
